Defaulted container "osu" out of: osu, flux-view (init)
#!/bin/bash
set -euo pipefail
mkdir -p /tmp/output
flux resource list
# At most 28 combinations, 8 nodes 2 at a time
hosts=$(flux run -N32 hostname | shuf -n 8 | tr '\n' ' ')
list=${hosts}
dequeue_from_list() {
  shift;
  list=$@
}
iter=0
for i in $hosts; do
  dequeue_from_list $list
  for j in $list; do
    echo "FLUX-RUN START osu-iter-${i} ${j}"
    flux run -N 2 -n 2        --setattr=user.study_id=osu-iter-$i       --requires="hosts:${i},${j}"       -o cpu-affinity=per-task -o gpu-affinity=off          /opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency
    iter=$((iter+1))
    echo "FLUX-RUN END osu-iter-${i} ${j}"
done
done



output=./results/${app}
(apt-get update && apt-get install -y jq) || (yum update -y && yum install -y jq)
mkdir -p $output
for jobid in $(flux jobs -a --json | jq -r .jobs[].id); do
    echo
    study_id=$(flux job info $jobid jobspec | jq -r ".attributes.user.study_id")
    echo "FLUX-JOB START ${jobid} ${study_id}"
    echo "FLUX-JOB-JOBSPEC START"
    flux job info $jobid jobspec
    echo "FLUX-JOB-JOBSPEC END" 
    
    echo "FLUX-JOB-RESOURCES START"
    flux job info ${jobid} R
    echo "FLUX-JOB-RESOURCES END"
    echo "FLUX-JOB-EVENTLOG START" 
    flux job info $jobid guest.exec.eventlog
    echo "FLUX-JOB-EVENTLOG END" 
    echo "FLUX-JOB END ${jobid} ${study_id}"
done
echo "FLUX JOB STATS"
flux job stats         

     STATE NNODES   NCORES    NGPUS NODELIST
      free     32     2816        0 osu-[0-31]
 allocated      0        0        0 
      down      0        0        0 
FLUX-RUN START osu-iter-osu-31 osu-8
# OSU MPI Latency Test v5.8
# Size          Latency (us)
{"timestamp":1744940080.886956,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":70,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940080.8898978,"name":"complete","context":{"status":0}}
{"timestamp":1744940080.8899291,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 2797449773056 osu-iter-osu-8

FLUX-JOB START 2557736910848 osu-iter-osu-8
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-8,osu-23"]}}, "user": {"study_id": "osu-iter-osu-8"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "8,23", "children": {"core": "87"}}], "nodelist": ["osu-[8,23]"], "starttime": 1744940052, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940052.6686995,"name":"init"}
{"timestamp":1744940052.669431,"name":"starting"}
{"timestamp":1744940052.6810126,"name":"shell.init","context":{"service":"0-shell-f2ABsTEP1","leader-rank":8,"size":2}}
{"timestamp":1744940052.6864271,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940066.7515149,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":79,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940066.754329,"name":"complete","context":{"status":0}}
{"timestamp":1744940066.754369,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 2557736910848 osu-iter-osu-8

FLUX-JOB START 2319097790464 osu-iter-osu-8
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-8,osu-26"]}}, "user": {"study_id": "osu-iter-osu-8"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "8,26", "children": {"core": "87"}}], "nodelist": ["osu-[8,26]"], "starttime": 1744940038, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940038.4439907,"name":"init"}
{"timestamp":1744940038.4447479,"name":"starting"}
{"timestamp":1744940038.4561186,"name":"shell.init","context":{"service":"0-shell-f23vHjMxB","leader-rank":8,"size":2}}
{"timestamp":1744940038.4614439,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940052.4642909,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":76,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940052.4670436,"name":"complete","context":{"status":0}}
{"timestamp":1744940052.467082,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 2319097790464 osu-iter-osu-8

FLUX-JOB START 2057473884160 osu-iter-osu-8
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-8,osu-20"]}}, "user": {"study_id": "osu-iter-osu-8"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "8,20", "children": {"core": "87"}}], "nodelist": ["osu-[8,20]"], "starttime": 1744940022, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940022.8499875,"name":"init"}
{"timestamp":1744940022.8507164,"name":"starting"}
{"timestamp":1744940022.8626444,"name":"shell.init","context":{"service":"0-shell-fw3gvTSw","leader-rank":8,"size":2}}
{"timestamp":1744940022.8674343,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940038.238349,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":73,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940038.2416921,"name":"complete","context":{"status":0}}
{"timestamp":1744940038.2417238,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 2057473884160 osu-iter-osu-8

FLUX-JOB START 1790699372544 osu-iter-osu-8
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-8,osu-17"]}}, "user": {"study_id": "osu-iter-osu-8"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "8,17", "children": {"core": "87"}}], "nodelist": ["osu-[8,17]"], "starttime": 1744940006, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744940006.9494252,"name":"init"}
{"timestamp":1744940006.9501379,"name":"starting"}
{"timestamp":1744940006.96209,"name":"shell.init","context":{"service":"0-shell-fp3EyMRq","leader-rank":8,"size":2}}
{"timestamp":1744940006.9674287,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940022.6466236,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":70,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940022.6500854,"name":"complete","context":{"status":0}}
{"timestamp":1744940022.6501217,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 1790699372544 osu-iter-osu-8

FLUX-JOB START 1534142185472 osu-iter-osu-31
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-31,osu-13"]}}, "user": {"study_id": "osu-iter-osu-31"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "13,31", "children": {"core": "87"}}], "nodelist": ["osu-[13,31]"], "starttime": 1744939991, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744939991.6569767,"name":"init"}
{"timestamp":1744939991.65769,"name":"starting"}
{"timestamp":1744939991.6692073,"name":"shell.init","context":{"service":"0-shell-fhJMti2j","leader-rank":13,"size":2}}
{"timestamp":1744939991.6742244,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744940006.7460437,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":67,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744940006.7489331,"name":"complete","context":{"status":0}}
{"timestamp":1744940006.7489674,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 1534142185472 osu-iter-osu-31

FLUX-JOB START 1275236188160 osu-iter-osu-31
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-31,osu-1"]}}, "user": {"study_id": "osu-iter-osu-31"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,31", "children": {"core": "87"}}], "nodelist": ["osu-[1,31]"], "starttime": 1744939976, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744939976.2256203,"name":"init"}
{"timestamp":1744939976.2263539,"name":"starting"}
{"timestamp":1744939976.2377851,"name":"shell.init","context":{"service":"0-shell-faVuFoBM","leader-rank":1,"size":2}}
{"timestamp":1744939976.2424636,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744939991.4515581,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":67,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744939991.4544878,"name":"complete","context":{"status":0}}
{"timestamp":1744939991.4545205,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 1275236188160 osu-iter-osu-31

FLUX-JOB START 1015306780672 osu-iter-osu-31
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-31,osu-23"]}}, "user": {"study_id": "osu-iter-osu-31"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "23,31", "children": {"core": "87"}}], "nodelist": ["osu-[23,31]"], "starttime": 1744939960, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744939960.7317429,"name":"init"}
{"timestamp":1744939960.7324758,"name":"starting"}
{"timestamp":1744939960.7439766,"name":"shell.init","context":{"service":"0-shell-fTftBe8w","leader-rank":23,"size":2}}
{"timestamp":1744939960.7492523,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744939976.020647,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":67,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744939976.023948,"name":"complete","context":{"status":0}}
{"timestamp":1744939976.0239813,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 1015306780672 osu-iter-osu-31

FLUX-JOB START 754689507328 osu-iter-osu-31
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-31,osu-26"]}}, "user": {"study_id": "osu-iter-osu-31"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "26,31", "children": {"core": "87"}}], "nodelist": ["osu-[26,31]"], "starttime": 1744939945, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744939945.1982343,"name":"init"}
{"timestamp":1744939945.1988297,"name":"starting"}
{"timestamp":1744939945.2104487,"name":"shell.init","context":{"service":"0-shell-fLppKzYP","leader-rank":26,"size":2}}
{"timestamp":1744939945.2156181,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744939960.5273452,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":67,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744939960.5303106,"name":"complete","context":{"status":0}}
{"timestamp":1744939960.53034,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 754689507328 osu-iter-osu-31

FLUX-JOB START 516671143936 osu-iter-osu-31
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-31,osu-20"]}}, "user": {"study_id": "osu-iter-osu-31"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "20,31", "children": {"core": "87"}}], "nodelist": ["osu-[20,31]"], "starttime": 1744939931, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744939931.011595,"name":"init"}
{"timestamp":1744939931.0122733,"name":"starting"}
{"timestamp":1744939931.0238993,"name":"shell.init","context":{"service":"0-shell-fEaBTfYK","leader-rank":20,"size":2}}
{"timestamp":1744939931.0286074,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744939944.9931695,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":67,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744939944.9963939,"name":"complete","context":{"status":0}}
{"timestamp":1744939944.9964249,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 516671143936 osu-iter-osu-31

FLUX-JOB START 280028512256 osu-iter-osu-31
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-31,osu-17"]}}, "user": {"study_id": "osu-iter-osu-31"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "17,31", "children": {"core": "87"}}], "nodelist": ["osu-[17,31]"], "starttime": 1744939916, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744939916.9065695,"name":"init"}
{"timestamp":1744939916.9071953,"name":"starting"}
{"timestamp":1744939916.9186482,"name":"shell.init","context":{"service":"0-shell-f8MeAKeX","leader-rank":17,"size":2}}
{"timestamp":1744939916.923419,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744939930.8071079,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":68,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744939930.8099508,"name":"complete","context":{"status":0}}
{"timestamp":1744939930.8099825,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 280028512256 osu-iter-osu-31

FLUX-JOB START 17028874240 osu-iter-osu-31
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-31,osu-8"]}}, "user": {"study_id": "osu-iter-osu-31"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "8,31", "children": {"core": "87"}}], "nodelist": ["osu-[8,31]"], "starttime": 1744939901, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744939901.2304144,"name":"init"}
{"timestamp":1744939901.2411058,"name":"shell.init","context":{"service":"0-shell-fSwnS31","leader-rank":8,"size":2}}
{"timestamp":1744939901.2309659,"name":"starting"}
{"timestamp":1744939901.2464652,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744939916.7007596,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":67,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744939916.7043169,"name":"complete","context":{"status":0}}
{"timestamp":1744939916.7043471,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 17028874240 osu-iter-osu-31

FLUX-JOB START 14411628544 null
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 32, "exclusive": true, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["hostname"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}}}}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "0-31", "children": {"core": "0-87"}}], "nodelist": ["osu-[0-31]"], "starttime": 1744939901, "expiration": 4898539900}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744939901.085747,"name":"init"}
{"timestamp":1744939901.0863061,"name":"starting"}
{"timestamp":1744939901.1022525,"name":"shell.init","context":{"service":"0-shell-fNxWN5D","leader-rank":0,"size":32}}
{"timestamp":1744939901.1048739,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,32,1,1]]}}}
{"timestamp":1744939901.1056321,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":103,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744939901.1100197,"name":"complete","context":{"status":0}}
{"timestamp":1744939901.1100423,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 14411628544 null
FLUX JOB STATS
{"job_states":{"depend":0,"priority":0,"sched":0,"run":0,"cleanup":0,"inactive":29,"total":29},"successful":29,"failed":0,"canceled":0,"timeout":0,"inactive_purged":0,"queues":[]}
