Defaulted container "osu" out of: osu, flux-view (init)
#!/bin/bash
set -euo pipefail
mkdir -p /tmp/output
flux resource list
# At most 28 combinations, 8 nodes 2 at a time
hosts=$(flux run -N64 hostname | shuf -n 8 | tr '\n' ' ')
list=${hosts}
dequeue_from_list() {
  shift;
  list=$@
}
iter=0
for i in $hosts; do
  dequeue_from_list $list
  for j in $list; do
    echo "FLUX-RUN START osu-iter-${i} ${j}"
    flux run -N 2 -n 2        --setattr=user.study_id=osu-iter-$i       --requires="hosts:${i},${j}"       -o cpu-affinity=per-task -o gpu-affinity=off          /opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency
    iter=$((iter+1))
    echo "FLUX-RUN END osu-iter-${i} ${j}"
done
done



output=./results/${app}
(apt-get update && apt-get install -y jq) || (yum update -y && yum install -y jq)
mkdir -p $output
for jobid in $(flux jobs -a --json | jq -r .jobs[].id); do
    echo
    study_id=$(flux job info $jobid jobspec | jq -r ".attributes.user.study_id")
    echo "FLUX-JOB START ${jobid} ${study_id}"
    echo "FLUX-JOB-JOBSPEC START"
    flux job info $jobid jobspec
    echo "FLUX-JOB-JOBSPEC END" 
    
    echo "FLUX-JOB-RESOURCES START"
    flux job info ${jobid} R
    echo "FLUX-JOB-RESOURCES END"
    echo "FLUX-JOB-EVENTLOG START" 
    flux job info $jobid guest.exec.eventlog
    echo "FLUX-JOB-EVENTLOG END" 
    echo "FLUX-JOB END ${jobid} ${study_id}"
done
echo "FLUX JOB STATS"
flux job stats         

     STATE NNODES   NCORES    NGPUS NODELIST
      free     64     5632        0 osu-[0-63]
 allocated      0        0        0 
      down      0        0        0 
FLUX-RUN START osu-iter-osu-30 osu-58
# OSU MPI Latency Test v5.8
# Size          Latency (us)
{"timestamp":1744950249.4413671,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":70,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950249.4447408,"name":"complete","context":{"status":0}}
{"timestamp":1744950249.4447696,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 2801459527680 osu-iter-osu-58

FLUX-JOB START 2541832110080 osu-iter-osu-58
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-58,osu-57"]}}, "user": {"study_id": "osu-iter-osu-58"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "57-58", "children": {"core": "87"}}], "nodelist": ["osu-[57-58]"], "starttime": 1744950218, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950218.6176765,"name":"init"}
{"timestamp":1744950218.6185284,"name":"starting"}
{"timestamp":1744950218.6305192,"name":"shell.init","context":{"service":"0-shell-f29mdzyE7","leader-rank":57,"size":2}}
{"timestamp":1744950218.635385,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950233.8889363,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":70,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950233.8924596,"name":"complete","context":{"status":0}}
{"timestamp":1744950233.8924885,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 2541832110080 osu-iter-osu-58

FLUX-JOB START 2281231613952 osu-iter-osu-58
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-58,osu-23"]}}, "user": {"study_id": "osu-iter-osu-58"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "23,58", "children": {"core": "87"}}], "nodelist": ["osu-[23,58]"], "starttime": 1744950203, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950203.0839245,"name":"init"}
{"timestamp":1744950203.0847967,"name":"starting"}
{"timestamp":1744950203.0964246,"name":"shell.init","context":{"service":"0-shell-f22vbdJuu","leader-rank":23,"size":2}}
{"timestamp":1744950203.1019161,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950218.4139404,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":70,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950218.4174881,"name":"complete","context":{"status":0}}
{"timestamp":1744950218.4175169,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 2281231613952 osu-iter-osu-58

FLUX-JOB START 2019708370944 osu-iter-osu-58
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-58,osu-21"]}}, "user": {"study_id": "osu-iter-osu-58"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "21,58", "children": {"core": "87"}}], "nodelist": ["osu-[21,58]"], "starttime": 1744950187, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950187.4963641,"name":"init"}
{"timestamp":1744950187.4971559,"name":"starting"}
{"timestamp":1744950187.5093524,"name":"shell.init","context":{"service":"0-shell-fv49iL6j","leader-rank":21,"size":2}}
{"timestamp":1744950187.5144217,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950202.8803332,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":70,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950202.8834329,"name":"complete","context":{"status":0}}
{"timestamp":1744950202.8834631,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 2019708370944 osu-iter-osu-58

FLUX-JOB START 1759929958400 osu-iter-osu-58
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-58,osu-1"]}}, "user": {"study_id": "osu-iter-osu-58"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,58", "children": {"core": "87"}}], "nodelist": ["osu-[1,58]"], "starttime": 1744950172, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950172.0137937,"name":"init"}
{"timestamp":1744950172.014852,"name":"starting"}
{"timestamp":1744950172.0279374,"name":"shell.init","context":{"service":"0-shell-foEMz4bR","leader-rank":1,"size":2}}
{"timestamp":1744950172.0331695,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950187.2934284,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":70,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950187.2964458,"name":"complete","context":{"status":0}}
{"timestamp":1744950187.2964725,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 1759929958400 osu-iter-osu-58

FLUX-JOB START 1502634573824 osu-iter-osu-30
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-30,osu-50"]}}, "user": {"study_id": "osu-iter-osu-30"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "30,50", "children": {"core": "87"}}], "nodelist": ["osu-[30,50]"], "starttime": 1744950156, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950156.6772935,"name":"init"}
{"timestamp":1744950156.6782854,"name":"starting"}
{"timestamp":1744950156.6899853,"name":"shell.init","context":{"service":"0-shell-fgUMfxo9","leader-rank":30,"size":2}}
{"timestamp":1744950156.6953797,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950171.8063807,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":85,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950171.8103704,"name":"complete","context":{"status":0}}
{"timestamp":1744950171.8104026,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 1502634573824 osu-iter-osu-30

FLUX-JOB START 1275034861568 osu-iter-osu-30
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-30,osu-16"]}}, "user": {"study_id": "osu-iter-osu-30"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "16,30", "children": {"core": "87"}}], "nodelist": ["osu-[16,30]"], "starttime": 1744950143, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950143.1106865,"name":"init"}
{"timestamp":1744950143.1117108,"name":"starting"}
{"timestamp":1744950143.1236506,"name":"shell.init","context":{"service":"0-shell-faVbTwoD","leader-rank":16,"size":2}}
{"timestamp":1744950143.1295838,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950156.4704254,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":67,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950156.4735246,"name":"complete","context":{"status":0}}
{"timestamp":1744950156.473557,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 1275034861568 osu-iter-osu-30

FLUX-JOB START 1018746109952 osu-iter-osu-30
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-30,osu-57"]}}, "user": {"study_id": "osu-iter-osu-30"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "30,57", "children": {"core": "87"}}], "nodelist": ["osu-[30,57]"], "starttime": 1744950127, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950127.8347416,"name":"init"}
{"timestamp":1744950127.8357551,"name":"starting"}
{"timestamp":1744950127.8472154,"name":"shell.init","context":{"service":"0-shell-fTm876ud","leader-rank":30,"size":2}}
{"timestamp":1744950127.8523788,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950142.9037549,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":79,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950142.9075816,"name":"complete","context":{"status":0}}
{"timestamp":1744950142.90762,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 1018746109952 osu-iter-osu-30

FLUX-JOB START 760175656960 osu-iter-osu-30
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-30,osu-23"]}}, "user": {"study_id": "osu-iter-osu-30"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "23,30", "children": {"core": "87"}}], "nodelist": ["osu-[23,30]"], "starttime": 1744950112, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950112.4222672,"name":"init"}
{"timestamp":1744950112.4232686,"name":"starting"}
{"timestamp":1744950112.4355071,"name":"shell.init","context":{"service":"0-shell-fLyB7wh9","leader-rank":23,"size":2}}
{"timestamp":1744950112.4409664,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950127.627413,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":67,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950127.6306319,"name":"complete","context":{"status":0}}
{"timestamp":1744950127.6306617,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 760175656960 osu-iter-osu-30

FLUX-JOB START 502712500224 osu-iter-osu-30
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-30,osu-21"]}}, "user": {"study_id": "osu-iter-osu-30"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "21,30", "children": {"core": "87"}}], "nodelist": ["osu-[21,30]"], "starttime": 1744950097, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950097.077404,"name":"init"}
{"timestamp":1744950097.0785017,"name":"starting"}
{"timestamp":1744950097.0912614,"name":"shell.init","context":{"service":"0-shell-fECuyy5R","leader-rank":21,"size":2}}
{"timestamp":1744950097.0964856,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950112.2179422,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":67,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950112.2215872,"name":"complete","context":{"status":0}}
{"timestamp":1744950112.2216244,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 502712500224 osu-iter-osu-30

FLUX-JOB START 272747200512 osu-iter-osu-30
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-30,osu-1"]}}, "user": {"study_id": "osu-iter-osu-30"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "1,30", "children": {"core": "87"}}], "nodelist": ["osu-[1,30]"], "starttime": 1744950083, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950083.3700473,"name":"init"}
{"timestamp":1744950083.3710964,"name":"starting"}
{"timestamp":1744950083.3841443,"name":"shell.init","context":{"service":"0-shell-f8AYjhLs","leader-rank":1,"size":2}}
{"timestamp":1744950083.3891776,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950096.8697395,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":67,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950096.8729966,"name":"complete","context":{"status":0}}
{"timestamp":1744950096.8730311,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 272747200512 osu-iter-osu-30

FLUX-JOB START 14495514624 osu-iter-osu-30
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 2, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/osu-benchmark/build.openmpi/mpi/pt2pt/osu_latency"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "off"}}, "constraints": {"hostlist": ["osu-30,osu-58"]}}, "user": {"study_id": "osu-iter-osu-30"}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "30,58", "children": {"core": "87"}}], "nodelist": ["osu-[30,58]"], "starttime": 1744950067, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950067.9775999,"name":"init"}
{"timestamp":1744950067.9784348,"name":"starting"}
{"timestamp":1744950067.9900236,"name":"shell.init","context":{"service":"0-shell-fP5vJUw","leader-rank":30,"size":2}}
{"timestamp":1744950067.9953411,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,2,1,1]]}}}
{"timestamp":1744950083.163913,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":67,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950083.1678677,"name":"complete","context":{"status":0}}
{"timestamp":1744950083.1679025,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 14495514624 osu-iter-osu-30

FLUX-JOB START 11089739776 null
FLUX-JOB-JOBSPEC START
{"resources": [{"type": "node", "count": 64, "exclusive": true, "with": [{"type": "slot", "count": 1, "with": [{"type": "core", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["hostname"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 8388608, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}}}}}, "version": 1}
FLUX-JOB-JOBSPEC END
FLUX-JOB-RESOURCES START
{"version": 1, "execution": {"R_lite": [{"rank": "0-63", "children": {"core": "0-87"}}], "nodelist": ["osu-[0-63]"], "starttime": 1744950067, "expiration": 4898550067}}
FLUX-JOB-RESOURCES END
FLUX-JOB-EVENTLOG START
{"timestamp":1744950067.7928474,"name":"init"}
{"timestamp":1744950067.7935166,"name":"starting"}
{"timestamp":1744950067.8377717,"name":"shell.init","context":{"service":"0-shell-fHtxpGw","leader-rank":0,"size":64}}
{"timestamp":1744950067.8429801,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,64,1,1]]}}}
{"timestamp":1744950067.8438373,"name":"shell.task-exit","context":{"localid":0,"rank":0,"state":"Exited","pid":103,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1744950067.8537846,"name":"complete","context":{"status":0}}
{"timestamp":1744950067.8538022,"name":"done"}

FLUX-JOB-EVENTLOG END
FLUX-JOB END 11089739776 null
FLUX JOB STATS
{"job_states":{"depend":0,"priority":0,"sched":0,"run":0,"cleanup":0,"inactive":29,"total":29},"successful":29,"failed":0,"canceled":0,"timeout":0,"inactive_purged":0,"queues":[]}
